scenario_id,league_nights_per_week,events_per_month,retention_utilization_uplift,membership_active_members,membership_discount_pct,cash_after_debt,dscr,required_utilization_multiplier_for_cash_break_even
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,0,0.1,-9737.353956021461,0,1.1248280485683202
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,0,0.15,-9737.353956021461,0,1.1248280485683202
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,50,0.0,-8981.353956021461,0,1.1140313634016266
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,50,0.05,-9030.223970137833,0,1.1147230222540345
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,50,0.1,-9079.093984254234,0,1.1154155404882942
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,50,0.15,-9127.963998370606,0,1.116108919707065
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,150,0.0,-7469.353956021461,0,1.09304807453741
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,150,0.05,-7615.963998370606,0,1.0950480342143487
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,150,0.1,-7762.574040719779,0,1.0970553259945286
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,150,0.15,-7909.184083068923,0,1.099069990272611
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,300,0.0,-5201.353956021461,0.26907845563554583,1.06301452925275
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,300,0.05,-5494.574040719779,0.22787363109207145,1.0668042108560964
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,300,0.1,-5787.794125418068,0.1866688065486012,1.0706210098116962
S12_BASE_PLUS_PROGRAMS2,1,4,0.07,300,0.15,-6081.014210116386,0.14546398200512684,1.0744652182250272
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,0,0.0,-11905.675137580349,0,1.1559842495301023
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,0,0.05,-11905.675137580349,0,1.1559842495301023
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,0,0.1,-11905.675137580349,0,1.1559842495301023
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,0,0.15,-11905.675137580349,0,1.1559842495301023
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,50,0.0,-11149.675137580349,0,1.144646679878347
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,50,0.05,-11198.426460518798,0,1.1453710806006852
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,50,0.1,-11247.177783457248,0,1.1460963987916593
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,50,0.15,-11295.929106395697,0,1.1468226361953637
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,150,0.0,-9637.675137580349,0,1.1226258796663136
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,150,0.05,-9783.929106395697,0,1.1247188423427095
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,150,0.1,-9930.18307521103,0,1.1268196236073826
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,150,0.15,-10076.437044026394,0,1.1289282673536518
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,300,0.0,-7369.675137580349,0,1.0911387634208245
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,300,0.05,-7662.183075211031,0,1.0951001413574408
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,300,0.1,-7954.691012841713,0,1.0990903876560492
S12_BASE_PLUS_PROGRAMS2,1,6,0.0,300,0.15,-8247.19895047241,0,1.1031098190360058
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,0,0.0,-10276.553896660835,0,1.1318263088451528
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,0,0.05,-10276.553896660835,0,1.1318263088451528
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,0,0.1,-10276.553896660835,0,1.1318263088451528
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,0,0.15,-10276.553896660835,0,1.1318263088451528
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,50,0.0,-9520.553896660835,0,1.1209554281995706
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,50,0.05,-9569.325550386047,0,1.1216504335653206
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,50,0.1,-9618.09720411123,0,1.1223463012885158
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,50,0.15,-9666.868857836444,0,1.1230430329751637
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,150,0.0,-8008.553896660835,0,1.0998283304851981
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,150,0.05,-8154.868857836444,0,1.1018379144388468
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,150,0.1,-8301.183819012023,0,1.103854855577239
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,150,0.15,-8447.498780187632,0,1.1058791943769861
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,300,0.0,-5740.553896660835,0.19330725131727414,1.0695898455992678
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,300,0.05,-6033.183819012023,0.15218535948282835,1.0733976219743584
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,300,0.1,-6325.813741363227,0.11106346764838053,1.0772326068404559
S12_BASE_PLUS_PROGRAMS2,1,6,0.03,300,0.15,-6618.443663714415,0.06994157581393474,1.081095092870885
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,0,0.0,-9190.473069381149,0,1.1162742588101948
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,0,0.05,-9190.473069381149,0,1.1162742588101948
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,0,0.1,-9190.473069381149,0,1.1162742588101948
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,0,0.15,-9190.473069381149,0,1.1162742588101948
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,50,0.0,-8434.473069381149,0,1.1056986762943948
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,50,0.05,-8483.257818337841,0,1.1063750676481143
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,50,0.1,-8532.042567294533,0,1.1070522870489594
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,50,0.15,-8580.82731625124,0,1.1077303360184207
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,150,0.0,-6922.473069381149,0.02721776878194526,1.0851374907543943
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,150,0.05,-7068.82731625124,0.006651302232837768,1.0870942260979246
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,150,0.1,-7215.18156312133,0,1.089058031015366
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,150,0.15,-7361.535809991392,0,1.0910289438890093
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,300,0.0,-4654.473069381149,0.3459290267803506,1.0556906111557558
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,300,0.05,-4947.18156312133,0.3047960936821356,1.0594008948898366
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,300,0.1,-5239.890056861483,0.26366316058392475,1.0631373506064694
S12_BASE_PLUS_PROGRAMS2,1,6,0.05,300,0.15,-5532.598550601635,0.22253022748571383,1.0669002562077516
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,0,0.0,-8104.392242101492,0,1.1011438068617239
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,0,0.05,-8104.392242101492,0,1.1011438068617239
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,0,0.1,-8104.392242101492,0,1.1011438068617239
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,0,0.15,-8104.392242101492,0,1.1011438068617239
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,50,0.0,-7348.392242101492,0,1.0908516515207745
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,50,0.05,-7397.1897365374225,0,1.0915101667222522
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,50,0.1,-7445.987230973382,0,1.0921694774566617
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,50,0.15,-7494.784725409312,0,1.0928295851664631
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,150,0.0,-5836.392242101492,0.17983954424501764,1.0708339404983054
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,150,0.05,-5982.784725409312,0.1592677045110909,1.0727398845009084
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,150,0.1,-6129.177208717132,0.13869586477716417,1.0746526252616708
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,150,0.15,-6275.569692024952,0.11812402504323742,1.0765721992022592
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,300,0.0,-3568.3922421014922,0.498550802243423,1.0421479815395087
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,300,0.05,-3861.177208717132,0.4574071227755695,1.0457644680537554
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,300,0.1,-4153.962175332772,0.41626344330771603,1.0494061420077097
S12_BASE_PLUS_PROGRAMS2,1,6,0.07,300,0.15,-4446.747141948441,0.37511976383985846,1.0530732674521452
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,0,0.0,-10272.713423660336,0,1.13095030587412
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,0,0.05,-10272.713423660336,0,1.13095030587412
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,0,0.1,-10272.713423660336,0,1.13095030587412
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,0,0.15,-10272.713423660336,0,1.13095030587412
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,50,0.0,-9516.713423660336,0,1.1201553370532331
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,50,0.05,-9565.394604558727,0,1.1208442469854782
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,50,0.1,-9614.075785457118,0,1.1215340048161209
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,50,0.15,-9662.75696635551,0,1.1222246121114925
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,150,0.0,-8004.713423660336,0,1.0991720490403962
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,150,0.05,-8150.75696635551,0,1.1011644559632852
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,150,0.1,-8296.800509050654,0,1.1031640990491391
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,150,0.15,-8442.844051745828,0,1.1051710177908804
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,300,0.0,-5736.713423660336,0.1938469347305448,1.0691308401123991
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,300,0.05,-6028.800509050654,0.1528013251935801,1.072907285676134
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,300,0.1,-6320.887594440972,0.11175571565661543,1.0767105045674463
S12_BASE_PLUS_PROGRAMS2,1,8,0.0,300,0.15,-6612.974679831319,0.07071010611964666,1.0805407825157483
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,0,0.0,-8643.592182740851,0,1.1079416297263602
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,0,0.05,-8643.592182740851,0,1.1079416297263602
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,0,0.1,-8643.592182740851,0,1.1079416297263602
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,0,0.15,-8643.592182740851,0,1.1079416297263602
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,50,0.0,-7887.592182740851,0,1.0975794182128666
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,50,0.05,-7936.294487925325,0,1.0982411179984648
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,50,0.1,-7984.996793109798,0,1.0989036161057582
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,50,0.15,-8033.699098294301,0,1.0995669139803472
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,150,0.0,-6375.592182740851,0.10406833992674801,1.0774258040297624
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,150,0.05,-6521.699098294301,0.08353662967176269,1.079340917930403
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,150,0.1,-6667.80601384775,0.06300491941677736,1.081262852146799
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,150,0.15,-6813.912929401171,0.04247320916179612,1.083191643177838
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,300,0.0,-4107.592182740851,0.42277959792515335,1.0485459035291553
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,300,0.05,-4399.80601384775,0.3817161774151827,1.0521796610238074
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,300,0.1,-4692.019844954621,0.3406527569052161,1.0558386918269953
S12_BASE_PLUS_PROGRAMS2,1,8,0.03,300,0.15,-4984.23367606152,0.2995893363952455,1.0595232605281184
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,0,0.0,-7557.511355461136,0,1.0931156648169194
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,0,0.05,-7557.511355461136,0,1.0931156648169194
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,0,0.1,-7557.511355461136,0,1.0931156648169194
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,0,0.15,-7557.511355461136,0,1.0931156648169194
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,50,0.0,-6801.511355461136,0.044215943390891674,1.0830276599321371
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,50,0.05,-6850.227281016929,0.03737012596653394,1.0836721054729532
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,50,0.1,-6898.9432065727215,0.03052430854217621,1.0843173184130592
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,50,0.15,-6947.659132128514,0.02367849111781848,1.0849633001239887
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,150,0.0,-5289.511355461136,0.25669011538982855,1.0634001201361396
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,150,0.05,-5435.659132128514,0.23615266311675537,1.065266177018027
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,150,0.1,-5581.806908795863,0.21561521084368626,1.0671387945340134
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,150,0.15,-5727.954685463226,0.19507775857061513,1.0690180073435858
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,300,0.0,-3021.5113554611507,0.5754013733882318,1.0352574095344385
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,300,0.05,-3313.806908795863,0.5343264688420917,1.0388004859747262
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,300,0.1,-3606.1024621305605,0.4932515642959534,1.042367897427641
S12_BASE_PLUS_PROGRAMS2,1,8,0.05,300,0.15,-3898.3980154652727,0.45217665974981314,1.0459598954684222
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,0,0.0,-6471.43052818145,0.09060063285449971,1.078681248855892
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,0,0.05,-6471.43052818145,0.09060063285449971,1.078681248855892
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,0,0.1,-6471.43052818145,0.09060063285449971,1.078681248855892
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,0,0.15,-6471.43052818145,0.09060063285449971,1.078681248855892
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,50,0.0,-5715.43052818145,0.19683771885396814,1.0688567086524823
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,50,0.05,-5764.159720909918,0.18999003705690612,1.0694845660964596
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,50,0.1,-5812.888913638357,0.18314235525984818,1.0701131615938406
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,50,0.15,-5861.6181063667955,0.1762946734627902,1.070742496446776
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,150,0.0,-4203.43052818145,0.40931189085290504,1.0497349099985394
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,150,0.05,-4349.6181063667955,0.38876884546172713,1.0515537706125007
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,150,0.1,-4495.805684552155,0.3682258000705471,1.0533789451939501
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,150,0.15,-4641.9932627375,0.3476827546793692,1.0552104666773803
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,300,0.0,-1935.4305281814504,0.7280231488513104,1.022301517446496
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,300,0.05,-2227.805684552155,0.6869370580689524,1.0257572640965185
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,300,0.1,-2520.180840922845,0.6458509672865966,1.0292364533229375
S12_BASE_PLUS_PROGRAMS2,1,8,0.07,300,0.15,-2812.55599729355,0.6047648765042387,1.0327393244769472
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,0,0.0,-15027.096981896355,0,1.207809152161378
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,0,0.05,-15027.096981896355,0,1.207809152161378
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,0,0.1,-15027.096981896355,0,1.207809152161378
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,0,0.15,-15027.096981896355,0,1.207809152161378
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,50,0.0,-14271.096981896355,0,1.195312524026304
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,50,0.05,-14319.999156517157,0,1.1961130457728903
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,50,0.1,-14368.901331137959,0,1.1969146404849478
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,50,0.15,-14417.80350575876,0,1.1977173103211194
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,150,0.0,-12759.096981896355,0,1.171079320041964
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,150,0.05,-12905.80350575876,0,1.1733874935855462
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,150,0.1,-13052.510029621151,0,1.1757047838242543
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,150,0.15,-13199.216553483542,0,1.1780312448778887
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,300,0.0,-10491.096981896355,0,1.1365174884184122
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,300,0.05,-10784.510029621151,0,1.1408734524490336
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,300,0.1,-11077.923077345948,0,1.145262935411764
S12_BASE_PLUS_PROGRAMS2,2,0,0.0,300,0.15,-11371.336125070744,0,1.1496863256907388
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,0,0.0,-13397.975740976826,0,1.1811978794272153
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,0,0.05,-13397.975740976826,0,1.1811978794272153
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,0,0.1,-13397.975740976826,0,1.1811978794272153
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,0,0.15,-13397.975740976826,0,1.1811978794272153
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,50,0.0,-12641.975740976826,0,1.1692431281376388
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,50,0.05,-12690.896224722897,0,1.1700093881823954
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,50,0.1,-12739.816708468968,0,1.170776653218303
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,50,0.15,-12788.73719221504,0,1.1715449252238086
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,150,0.0,-11129.975740976826,0,1.1460451774775737
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,150,0.05,-11276.737192215025,0,1.1482564582895474
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,150,0.1,-11423.498643453238,0,1.1504762888793232
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,150,0.15,-11570.260094691452,0,1.1527047189287116
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,300,0.0,-8861.975740976826,0,1.1129243115352145
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,300,0.05,-9155.498643453238,0,1.1171025375252952
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,300,0.1,-9449.02154592965,0,1.1213122541743314
S12_BASE_PLUS_PROGRAMS2,2,0,0.03,300,0.15,-9742.544448406063,0,1.1255538188395158
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,0,0.0,-12311.894913697155,0,1.1640990645246494
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,0,0.05,-12311.894913697155,0,1.1640990645246494
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,0,0.1,-12311.894913697155,0,1.1640990645246494
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,0,0.15,-12311.894913697155,0,1.1640990645246494
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,50,0.0,-11555.894913697126,0,1.1524862165453749
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,50,0.05,-11604.827164911932,0,1.1532308429816942
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,50,0.1,-11653.759416126724,0,1.1539764322529658
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,50,0.15,-11702.691667341516,0,1.1547229862278805
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,150,0.0,-10043.894913697126,0,1.1299420101472812
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,150,0.05,-10190.691667341516,0,1.1320920455494117
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,150,0.1,-10337.488420985906,0,1.1342502786552566
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,150,0.15,-10484.285174630297,0,1.1364167564389545
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,300,0.0,-7775.894913697126,0,1.0977322929799376
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,300,0.05,-8069.4884209859065,0,1.1017980004948211
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,300,0.1,-8363.081928274687,0,1.1058939365598246
S12_BASE_PLUS_PROGRAMS2,2,0,0.05,300,0.15,-8656.675435563468,0,1.1100204395569533
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,0,0.0,-11225.81408641747,0,1.1474882247161575
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,0,0.05,-11225.81408641747,0,1.1474882247161575
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,0,0.1,-11225.81408641747,0,1.1474882247161575
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,0,0.15,-11225.81408641747,0,1.1474882247161575
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,50,0.0,-10469.81408641747,0,1.1362028194163571
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,50,0.05,-10518.757771611597,0,1.1369267155643048
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,50,0.1,-10567.70145680574,0,1.137651534715969
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,50,0.15,-10616.645141999883,0,1.1383772786377895
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,150,0.0,-8957.81408641747,0,1.1142851059799084
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,150,0.05,-9104.645141999883,0,1.116376405128495
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,150,0.1,-9251.476197582297,0,1.1184755689713501
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,150,0.15,-9398.307253164725,0,1.120582641956878
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,300,0.0,-6689.814086417469,0.05991222960424856,1.082949447524328
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,300,0.05,-6983.476197582297,0.018645289182815716,1.0869071195331457
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,300,0.1,-7277.138308747153,0,1.090893824511602
S12_BASE_PLUS_PROGRAMS2,2,0,0.07,300,0.15,-7570.8004199119805,0,1.0949098831089792
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,0,0.0,-13394.135267976342,0,1.1799481844593473
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,0,0.05,-13394.135267976342,0,1.1799481844593473
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,0,0.1,-13394.135267976342,0,1.1799481844593473
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,0,0.15,-13394.135267976342,0,1.1799481844593473
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,50,0.0,-12638.135267976342,0,1.168084249634603
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,50,0.05,-12686.95805659393,0,1.1688432165811211
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,50,0.1,-12735.780845211504,0,1.1696031704519083
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,50,0.15,-12784.603633829092,0,1.1703641131732414
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,150,0.0,-11126.135267976342,0,1.1450579954191602
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,150,0.05,-11272.603633829078,0,1.1472487754563772
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,150,0.1,-11419.071999681842,0,1.14944795457462
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,150,0.15,-11565.540365534578,0,1.1516555811676432
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,300,0.0,-8858.135267976342,0,1.1121719006153992
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,300,0.05,-9151.071999681842,0,1.1163128653543382
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,300,0.1,-9444.008731387328,0,1.1204847815557568
S12_BASE_PLUS_PROGRAMS2,2,2,0.0,300,0.15,-9736.945463092843,0,1.1246879975394648
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,0,0.0,-11765.014027056828,0,1.1546757977770896
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,0,0.05,-11765.014027056828,0,1.1546757977770896
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,0,0.1,-11765.014027056828,0,1.1546757977770896
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,0,0.15,-11765.014027056828,0,1.1546757977770896
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,50,0.0,-11009.014027056828,0,1.1433121819813208
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,50,0.05,-11057.856226445268,0,1.1440395780417874
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,50,0.1,-11106.698425833694,0,1.1447679002567681
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,50,0.15,-11155.540625222135,0,1.145497150396225
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,150,0.0,-9497.014027056828,0,1.1212430008316425
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,150,0.05,-9643.540625222135,0,1.1233443536220205
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,150,0.1,-9790.06722338747,0,1.125453597609295
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,150,0.15,-9936.593821552835,0,1.1275707773277284
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,300,0.0,-7229.014027056828,0,1.0896917691177919
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,300,0.05,-7522.06722338747,0,1.0936683114883474
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,300,0.1,-7815.120419718141,0,1.0976739828401227
S12_BASE_PLUS_PROGRAMS2,2,2,0.03,300,0.15,-8108.173616048813,0,1.1017091044132554
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,0,0.0,-10678.933199777142,0,1.1384205058862003
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,0,0.05,-10678.933199777142,0,1.1384205058862003
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,0,0.1,-10678.933199777142,0,1.1384205058862003
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,0,0.15,-10678.933199777142,0,1.1384205058862003
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,50,0.0,-9922.933199777142,0,1.1273730567900642
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,50,0.05,-9971.78788919682,0,1.128080487400337
S12_BASE_PLUS_PROGRAMS2,2,2,0.05,50,0.1,-10020.642578616496,0,1.1287888063985336
